,Away,Home,away score,home score,image1,image2
0,Purdue,UConn,0,0,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/purdue.svg,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uconn.svg
