,Game ID,Team,Away or Home,Score,Rank,Date,Field Goals,3 Pointers,Free Throws,Rebounds,Offensive Rebounds,Defensive Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Rank Diff,Score Diff,Win,Cumulative Avg Points,Cumulative Field Goals Avg,Cumulative 3 Pointers Avg,Cumulative Free Throws Avg
125,6290086,Stony Brook,Home team,75.0,7,9,0.42592592592592593,0.45,0.9090909090909091,36,7,29,12,3,1,11,17,-3,10.0,1,75.0,0.42592592592592593,0.45,0.9090909090909091
126,6290096,Wofford,Away team,57.0,6,9,0.36065573770491804,0.28,0.6666666666666666,36,10,26,10,9,4,11,17,3,-18.0,0,57.0,0.36065573770491804,0.28,0.6666666666666666
127,6290096,Chattanooga,Home team,75.0,3,9,0.4528301886792453,0.41935483870967744,0.7,37,7,30,17,5,4,12,15,-3,18.0,1,75.0,0.4528301886792453,0.41935483870967744,0.7
128,6290190,Bradley,Away team,67.0,3,9,0.4423076923076923,0.36363636363636365,0.8666666666666667,28,3,25,9,4,1,10,22,1,-5.0,0,70.5,0.48530478955007256,0.4426877470355731,0.6476190476190476
129,6290190,Drake,Home team,72.0,2,9,0.37037037037037035,0.4583333333333333,0.7777777777777778,35,10,25,14,5,0,8,14,-1,5.0,1,75.5,0.39486260454002386,0.3843390804597701,0.797979797979798
130,6290458,Oral Roberts,Away team,63.0,8,9,0.3728813559322034,0.34285714285714286,0.7,28,8,20,8,4,1,9,18,7,-16.0,0,70.0,0.4152542372881356,0.3637362637362638,0.7833333333333333
131,6290458,South Dakota St.,Home team,79.0,1,9,0.5510204081632653,0.4444444444444444,0.85,32,5,27,13,4,0,7,8,-7,16.0,1,79.0,0.5510204081632653,0.4444444444444444,0.85
132,6290493,Sacramento St.,Away team,72.0,10,9,0.44,0.2727272727272727,0.88,32,8,24,11,6,1,11,11,1,8.0,1,72.0,0.44,0.2727272727272727,0.88
133,6290493,Idaho,Home team,64.0,9,9,0.42857142857142855,0.3225806451612903,1.0,26,5,21,14,5,2,13,21,-1,-8.0,0,64.0,0.42857142857142855,0.3225806451612903,1.0
134,6289847,Morehead St.,Away team,69.0,3,9,0.5,0.375,0.7692307692307693,33,6,27,12,8,4,10,7,2,14.0,1,77.0,0.4761904761904762,0.38849206349206344,0.6370865849126718
135,6289847,Little Rock,Home team,55.0,1,9,0.4107142857142857,0.4375,0.4,27,8,19,8,3,3,11,9,-2,-14.0,0,68.5,0.47098214285714285,0.4005681818181818,0.6166666666666667
136,6289728,Marshall,Away team,64.0,10,9,0.3968253968253968,0.3181818181818182,0.6363636363636364,37,10,27,13,4,3,13,17,8,-17.0,0,64.0,0.3968253968253968,0.3181818181818182,0.6363636363636364
137,6289728,James Madison,Home team,81.0,2,9,0.4461538461538462,0.38095238095238093,0.625,46,15,31,15,8,2,9,11,-8,17.0,1,81.0,0.4461538461538462,0.38095238095238093,0.625
138,6290087,Hampton,Away team,50.0,14,9,0.234375,0.1935483870967742,0.8235294117647058,36,12,24,5,5,6,9,16,8,-30.0,0,53.0,0.3036281779661017,0.2144212523719165,0.8562091503267973
139,6290087,Delaware,Home team,80.0,6,9,0.4827586206896552,0.42857142857142855,0.7894736842105263,47,8,39,13,4,4,12,17,-8,30.0,1,80.0,0.4827586206896552,0.42857142857142855,0.7894736842105263
140,6290095,Furman,Away team,79.0,5,9,0.4603174603174603,0.3793103448275862,0.625,30,6,24,14,9,3,6,10,1,3.0,1,79.0,0.4603174603174603,0.3793103448275862,0.625
141,6290095,Western Carolina,Home team,76.0,4,9,0.5,0.42105263157894735,0.5454545454545454,39,9,30,12,2,0,13,14,-1,-3.0,0,76.0,0.5,0.42105263157894735,0.5454545454545454
142,6290460,Denver,Away team,61.0,7,9,0.39285714285714285,0.27586206896551724,0.6,38,8,30,11,3,5,11,19,5,1.0,1,61.0,0.39285714285714285,0.27586206896551724,0.6
143,6290460,Kansas City,Home team,60.0,2,9,0.3225806451612903,0.27586206896551724,0.631578947368421,42,14,28,8,5,2,10,18,-5,-1.0,0,60.0,0.3225806451612903,0.27586206896551724,0.631578947368421
144,6290183,San Diego,Away team,79.0,5,9,0.42857142857142855,0.2916666666666667,0.631578947368421,25,7,18,16,9,5,13,28,1,-25.0,0,68.0,0.36883116883116884,0.35635964912280704,0.6418764302059496
145,6290183,Santa Clara,Home team,104.0,4,9,0.484375,0.2692307692307692,0.8536585365853658,55,18,37,21,7,3,20,17,-1,25.0,1,104.0,0.484375,0.2692307692307692,0.8536585365853658
146,6290494,Idaho St.,Away team,68.0,8,9,0.42857142857142855,0.2857142857142857,0.5,37,13,24,8,8,2,7,8,1,8.0,1,68.0,0.42857142857142855,0.2857142857142857,0.5
147,6290494,Northern Arizona,Home team,60.0,7,9,0.4716981132075472,0.35294117647058826,0.5714285714285714,33,5,28,7,6,2,12,16,-1,-8.0,0,60.0,0.4716981132075472,0.35294117647058826,0.5714285714285714
148,6290184,Portland,Away team,51.0,6,10,0.32727272727272727,0.35714285714285715,0.8333333333333334,30,8,22,14,3,0,10,12,3,-21.0,0,64.5,0.404020979020979,0.41995073891625617,0.8055555555555556
149,6290184,San Francisco,Home team,72.0,3,10,0.5283018867924528,0.4583333333333333,0.8333333333333334,33,4,29,18,6,3,8,12,-3,21.0,1,72.0,0.5283018867924528,0.4583333333333333,0.8333333333333334
150,6289978,Longwood,Away team,85.0,5,10,0.5961538461538461,0.5384615384615384,0.6956521739130435,34,8,26,21,9,1,12,16,3,26.0,1,78.0,0.4777945121311573,0.4800719748088169,0.7662755923625489
151,6289978,UNC Asheville,Home team,59.0,2,10,0.38181818181818183,0.22727272727272727,0.8571428571428571,26,9,17,14,8,4,13,17,-3,-26.0,0,67.33333333333333,0.4107852720755947,0.2844755244755245,0.7286047286047287
152,6290080,Monmouth,Away team,59.0,8,10,0.3684210526315789,0.21052631578947367,0.8666666666666667,32,12,20,11,4,3,10,15,7,-24.0,0,74.5,0.46032992930086414,0.27192982456140347,0.8777777777777778
153,6290080,Charleston,Home team,83.0,1,10,0.5079365079365079,0.3181818181818182,0.9230769230769231,36,12,24,20,6,0,7,15,-7,24.0,1,83.0,0.5079365079365079,0.3181818181818182,0.9230769230769231
154,6290188,Drake,Away team,84.0,2,10,0.5166666666666667,0.6111111111111112,0.8461538461538461,28,4,24,12,5,2,9,15,1,4.0,1,78.33333333333333,0.43546395858223813,0.4599297573435505,0.8140378140378141
155,6290188,Indiana St.,Home team,80.0,1,10,0.5254237288135594,0.2916666666666667,0.7333333333333333,32,6,26,13,7,1,11,15,-1,-4.0,0,83.0,0.5145462216870942,0.38074712643678166,0.7898989898989899
156,6291159,Bucknell,Away team,65.0,5,10,0.38181818181818183,0.3103448275862069,0.7368421052631579,39,10,29,10,4,1,12,20,4,-3.0,0,72.5,0.42366771159874606,0.3351724137931035,0.7547846889952152
157,6291159,Colgate,Home team,68.0,1,10,0.41818181818181815,0.2,0.6071428571428571,35,9,26,11,7,4,6,17,-4,3.0,1,74.5,0.4934046345811052,0.33529411764705885,0.6444805194805194
158,6291176,Austin Peay,Away team,91.0,4,10,0.4626865671641791,0.25,0.8888888888888888,34,14,20,13,8,1,7,28,2,-3.0,0,84.0,0.48624524436640326,0.325,0.8819444444444444
159,6291176,Stetson,Home team,94.0,2,10,0.52,0.5263157894736842,0.7619047619047619,32,9,23,9,3,3,10,21,-2,3.0,1,88.33333333333333,0.5388888888888889,0.4657416267942584,0.783028083028083
160,6290081,Towson,Away team,66.0,5,10,0.47619047619047616,0.4,0.7692307692307693,36,9,27,9,4,4,16,17,1,10.0,1,66.5,0.4380952380952381,0.3666666666666667,0.7893772893772895
161,6290081,UNC Wilmington,Home team,56.0,4,10,0.37735849056603776,0.19047619047619047,0.7058823529411765,25,9,16,3,11,2,8,19,-1,-10.0,0,56.0,0.37735849056603776,0.19047619047619047,0.7058823529411765
162,6290091,Furman,Away team,77.0,5,10,0.3442622950819672,0.2894736842105263,0.7741935483870968,34,11,23,12,8,5,10,23,4,-7.0,0,78.0,0.40228987769971375,0.33439201451905626,0.6995967741935484
163,6290091,Samford,Home team,84.0,1,10,0.5490196078431373,0.2857142857142857,0.6875,36,6,30,15,8,5,15,21,-4,7.0,1,77.0,0.49950980392156863,0.35119047619047616,0.7723214285714286
164,6291160,Lehigh,Away team,84.0,6,10,0.4,0.41379310344827586,0.8,36,6,30,10,8,4,9,21,4,5.0,1,80.0,0.46923076923076923,0.531896551724138,0.788888888888889
165,6291160,Boston U,Home team,79.0,2,10,0.45614035087719296,0.5161290322580645,0.5238095238095238,37,6,31,18,3,7,16,24,-4,-5.0,0,74.5,0.43298820822548173,0.4038978494623656,0.6952380952380952
166,6290082,Stony Brook,Away team,91.0,7,10,0.5,0.375,0.6470588235294118,46,12,34,14,4,4,6,17,5,3.0,1,83.0,0.46296296296296297,0.4125,0.7780748663101604
167,6290082,Drexel,Home team,88.0,2,10,0.41333333333333333,0.35714285714285715,0.6956521739130435,42,14,28,14,4,3,5,17,-5,-3.0,0,88.0,0.41333333333333333,0.35714285714285715,0.6956521739130435
168,6291049,Arkansas St.,Away team,67.0,4,10,0.4406779661016949,0.3333333333333333,0.8333333333333334,36,14,22,8,3,1,8,14,3,2.0,1,67.0,0.4406779661016949,0.3333333333333333,0.8333333333333334
169,6291049,Appalachian St.,Home team,65.0,1,10,0.49056603773584906,0.3333333333333333,0.6923076923076923,27,7,20,10,3,3,5,12,-3,-2.0,0,75.0,0.503903708523097,0.26666666666666666,0.7720797720797721
170,6290092,East Tenn. St.,Away team,85.0,7,10,0.3291139240506329,0.32432432432432434,0.6363636363636364,52,24,28,10,13,3,9,26,4,1.0,1,79.0,0.3812236286919831,0.41216216216216217,0.5681818181818181
171,6290092,Chattanooga,Home team,84.0,3,10,0.4528301886792453,0.35294117647058826,0.75,41,8,33,10,7,4,16,23,-4,-1.0,0,79.5,0.4528301886792453,0.38614800759013285,0.725
172,6290459,North Dakota St.,Away team,58.0,5,10,0.5,0.42105263157894735,0.6666666666666666,24,6,18,11,3,2,13,11,1,-10.0,0,58.0,0.5,0.42105263157894735,0.6666666666666666
173,6290459,St. Thomas,Home team,68.0,4,10,0.5098039215686274,0.5,0.45454545454545453,26,8,18,9,6,0,11,16,-1,10.0,1,68.0,0.5098039215686274,0.5,0.45454545454545453
174,6290491,Sacramento St.,Away team,74.0,10,10,0.4,0.38095238095238093,0.7878787878787878,34,11,23,11,8,2,13,20,9,5.0,1,73.0,0.42000000000000004,0.3268398268398268,0.833939393939394
175,6290491,Eastern Wash.,Home team,69.0,1,10,0.4,0.23076923076923078,0.8518518518518519,27,8,19,15,6,4,15,24,-9,-5.0,0,69.0,0.4,0.23076923076923078,0.8518518518518519
176,6290083,Delaware,Away team,58.0,6,10,0.4107142857142857,0.30434782608695654,0.8333333333333334,31,7,24,12,2,3,15,14,3,-15.0,0,69.0,0.4467364532019704,0.36645962732919257,0.8114035087719298
177,6290083,Hofstra,Home team,73.0,3,10,0.48148148148148145,0.2777777777777778,0.8421052631578947,31,4,27,11,11,2,6,9,-3,15.0,1,73.0,0.48148148148148145,0.2777777777777778,0.8421052631578947
178,6290555,Tex. A&M-Comm.,Away team,69.0,7,10,0.46938775510204084,0.2,0.625,34,11,23,7,6,4,10,16,1,5.0,1,69.0,0.46938775510204084,0.2,0.625
179,6290555,Northwestern St.,Home team,64.0,6,10,0.3939393939393939,0.2857142857142857,0.5,42,21,21,5,4,1,11,24,-1,-5.0,0,64.0,0.3939393939393939,0.2857142857142857,0.5
180,6291050,Texas St.,Away team,68.0,11,10,0.48148148148148145,0.25,0.7222222222222222,29,7,22,11,5,6,12,19,9,-5.0,0,78.33333333333333,0.4627967155289559,0.3119047619047619,0.7318840579710145
181,6291050,James Madison,Home team,73.0,2,10,0.39655172413793105,0.4,0.7083333333333334,39,16,23,13,6,4,13,17,-9,5.0,1,77.0,0.4213527851458886,0.3904761904761905,0.6666666666666667
182,6290461,Omaha,Away team,73.0,6,10,0.5,0.26666666666666666,0.6,30,10,20,6,3,1,9,16,3,1.0,1,73.0,0.5,0.26666666666666666,0.6
183,6290461,North Dakota,Home team,72.0,3,10,0.4909090909090909,0.3333333333333333,0.8333333333333334,32,7,25,13,6,2,12,15,-3,-1.0,0,72.0,0.4909090909090909,0.3333333333333333,0.8333333333333334
184,6290492,Idaho St.,Away team,83.0,8,10,0.46774193548387094,0.3333333333333333,0.95,32,10,22,11,6,1,10,14,6,7.0,1,75.5,0.44815668202764974,0.30952380952380953,0.725
185,6290492,N Colorado,Home team,76.0,2,10,0.4603174603174603,0.36363636363636365,0.7692307692307693,30,9,21,13,4,3,12,21,-6,-7.0,0,76.0,0.4603174603174603,0.36363636363636365,0.7692307692307693
186,6290553,New Orleans,Away team,57.0,8,11,0.3958333333333333,0.23529411764705882,0.75,30,11,19,7,3,4,12,20,4,-14.0,0,57.0,0.3958333333333333,0.23529411764705882,0.75
187,6290553,Lamar,Home team,71.0,4,11,0.42857142857142855,0.1875,0.9523809523809523,35,14,21,14,7,3,8,16,-4,14.0,1,71.0,0.42857142857142855,0.1875,0.9523809523809523
188,6289736,Cleveland St.,Away team,71.0,7,11,0.4126984126984127,0.1875,0.7272727272727273,39,12,27,17,7,6,11,19,6,-3.0,0,79.33333333333333,0.49867724867724866,0.3625,0.5914702581369248
189,6289736,Oakland,Home team,74.0,1,11,0.3870967741935484,0.3225806451612903,0.6956521739130435,38,13,25,20,9,5,11,17,-6,3.0,1,74.5,0.44826536822884966,0.3279569892473118,0.8165760869565217
190,6290090,East Tenn. St.,Away team,69.0,7,11,0.4067796610169492,0.2608695652173913,0.5172413793103449,41,15,26,8,6,3,19,29,6,-7.0,0,75.66666666666667,0.38974230613363847,0.36173129651390523,0.551201671891327
191,6290090,Samford,Home team,76.0,1,11,0.4339622641509434,0.2777777777777778,0.6756756756756757,32,7,25,11,9,5,14,24,-6,7.0,1,76.66666666666667,0.47766062399802695,0.3267195767195767,0.7401061776061777
192,6290456,St. Thomas,Away team,49.0,4,11,0.3269230769230769,0.2413793103448276,0.6666666666666666,33,9,24,9,6,1,11,16,3,-10.0,0,58.5,0.41836349924585214,0.3706896551724138,0.5606060606060606
193,6290456,South Dakota St.,Home team,59.0,1,11,0.4375,0.36,0.7272727272727273,30,3,27,11,2,2,9,14,-3,10.0,1,69.0,0.4942602040816326,0.4022222222222222,0.7886363636363636
194,6291048,Arkansas St.,Away team,71.0,4,11,0.3559322033898305,0.28,0.7586206896551724,36,17,19,14,3,4,10,13,2,-20.0,0,69.0,0.3983050847457627,0.30666666666666664,0.7959770114942528
195,6291048,James Madison,Home team,91.0,2,11,0.625,0.5789473684210527,0.6666666666666666,30,5,25,16,5,5,7,18,-2,20.0,1,81.66666666666667,0.4892351900972591,0.45329991645781115,0.6666666666666666
196,6290489,Montana St.,Away team,91.0,5,11,0.5535714285714286,0.48148148148148145,0.8888888888888888,28,6,22,15,8,4,14,12,1,9.0,1,91.0,0.5535714285714286,0.48148148148148145,0.8888888888888888
197,6290489,Weber St.,Home team,82.0,4,11,0.49206349206349204,0.38461538461538464,0.7692307692307693,27,11,16,13,7,2,14,17,-1,-9.0,0,82.0,0.49206349206349204,0.38461538461538464,0.7692307692307693
198,6290058,Stony Brook,Away team,63.0,7,11,0.38,0.38095238095238093,0.7727272727272727,42,10,32,9,6,4,15,15,4,4.0,1,76.33333333333333,0.43530864197530866,0.40198412698412694,0.7762923351158646
199,6290058,Hofstra,Home team,59.0,3,11,0.3508771929824561,0.3448275862068966,0.75,30,6,24,14,10,2,10,17,-4,-4.0,0,66.0,0.41617933723196876,0.3113026819923372,0.7960526315789473
200,6290554,Tex. A&M-Comm.,Away team,51.0,7,11,0.3157894736842105,0.23076923076923078,0.6428571428571429,27,7,20,9,9,3,9,13,4,-21.0,0,60.0,0.39258861439312565,0.2153846153846154,0.6339285714285714
201,6290554,Nicholls,Home team,72.0,3,11,0.56,0.5714285714285714,0.6666666666666666,39,4,35,12,5,4,15,12,-4,21.0,1,72.0,0.56,0.5714285714285714,0.6666666666666666
202,6290181,Santa Clara,Away team,65.0,4,11,0.4716981132075472,0.5,0.6666666666666666,24,6,18,13,7,4,8,17,3,-14.0,0,84.5,0.4780365566037736,0.3846153846153846,0.7601626016260162
203,6290181,Saint Mary's,Home team,79.0,1,11,0.5357142857142857,0.375,0.5555555555555556,35,11,24,20,6,3,10,15,-3,14.0,1,79.0,0.5357142857142857,0.375,0.5555555555555556
204,6289737,Milwaukee,Away team,82.0,6,11,0.45901639344262296,0.3333333333333333,0.7,50,16,34,13,4,6,14,19,1,7.0,1,86.66666666666667,0.5056466302367942,0.24143692564745192,0.7738095238095237
205,6289737,N Kentucky,Home team,75.0,5,11,0.391304347826087,0.34615384615384615,0.8,28,8,20,18,8,3,5,21,-1,-7.0,0,87.0,0.4643088903309539,0.3873626373626373,0.775
206,6290457,Denver,Away team,66.0,7,11,0.38095238095238093,0.3333333333333333,0.47058823529411764,35,9,26,9,9,2,8,16,1,3.0,1,63.5,0.38690476190476186,0.3045977011494253,0.5352941176470588
207,6290457,Omaha,Home team,63.0,6,11,0.38461538461538464,0.25,0.7083333333333334,42,8,34,9,4,2,13,16,-1,-3.0,0,68.0,0.4423076923076923,0.2583333333333333,0.6541666666666667
208,6290490,Portland St.,Away team,81.0,6,11,0.4090909090909091,0.35294117647058826,0.7241379310344828,43,16,27,4,4,3,13,26,3,-6.0,0,81.0,0.4090909090909091,0.35294117647058826,0.7241379310344828
209,6290490,Montana,Home team,87.0,3,11,0.509090909090909,0.3333333333333333,0.7333333333333333,30,4,26,15,4,2,11,22,-3,6.0,1,87.0,0.509090909090909,0.3333333333333333,0.7333333333333333
210,6290182,San Francisco,Away team,77.0,3,11,0.4603174603174603,0.3548387096774194,0.7272727272727273,32,9,23,21,0,4,8,17,1,-12.0,0,74.5,0.4943096735549566,0.40658602150537637,0.7803030303030303
211,6290182,Gonzaga,Home team,89.0,2,11,0.5081967213114754,0.55,0.6956521739130435,37,11,26,23,5,1,3,12,-1,12.0,1,89.0,0.5081967213114754,0.55,0.6956521739130435
212,6291295,Davidson,Away team,63.0,13,12,0.4489795918367347,0.29411764705882354,0.6666666666666666,32,6,26,12,7,10,20,18,1,-8.0,0,63.0,0.4489795918367347,0.29411764705882354,0.6666666666666666
213,6291295,Fordham,Home team,71.0,12,12,0.35294117647058826,0.25,0.7083333333333334,47,22,25,13,12,4,14,18,-1,8.0,1,71.0,0.35294117647058826,0.25,0.7083333333333334
214,6291174,Oklahoma St.,Away team,62.0,13,12,0.3709677419354839,0.3103448275862069,0.6363636363636364,37,10,27,12,4,11,13,16,1,-15.0,0,62.0,0.3709677419354839,0.3103448275862069,0.6363636363636364
215,6291174,UCF,Home team,77.0,12,12,0.4032258064516129,0.5,0.75,43,13,30,12,9,9,7,8,-1,15.0,1,77.0,0.4032258064516129,0.5,0.75
216,6291095,Georgia Tech,Away team,80.0,13,12,0.47368421052631576,0.2962962962962963,0.8181818181818182,23,7,16,18,5,1,7,15,1,-4.0,0,80.0,0.47368421052631576,0.2962962962962963,0.8181818181818182
217,6291095,Notre Dame,Home team,84.0,12,12,0.5384615384615384,0.5217391304347826,0.8421052631578947,31,8,23,16,4,0,14,17,-1,4.0,1,84.0,0.5384615384615384,0.5217391304347826,0.8421052631578947
218,6291296,G. Washington,Away team,60.0,15,12,0.3469387755102041,0.43478260869565216,0.6666666666666666,42,8,34,13,4,2,10,13,5,-1.0,0,60.0,0.3469387755102041,0.43478260869565216,0.6666666666666666
219,6291296,La Salle,Home team,61.0,10,12,0.3582089552238806,0.34782608695652173,0.625,38,11,27,10,7,2,4,17,-5,1.0,1,61.0,0.3582089552238806,0.34782608695652173,0.625
220,6291175,West Virginia,Away team,85.0,14,12,0.5535714285714286,0.45454545454545453,0.7222222222222222,32,6,26,18,4,3,9,18,3,-5.0,0,85.0,0.5535714285714286,0.45454545454545453,0.7222222222222222
221,6291175,Cincinnati,Home team,90.0,11,12,0.4461538461538462,0.42105263157894735,0.7619047619047619,36,14,22,17,4,2,8,18,-3,5.0,1,90.0,0.4461538461538462,0.42105263157894735,0.7619047619047619
222,6291096,Louisville,Away team,85.0,15,12,0.5517241379310345,0.5555555555555556,1.0,26,7,19,11,6,4,16,23,5,-9.0,0,85.0,0.5517241379310345,0.5555555555555556,1.0
223,6291096,NC State,Home team,94.0,10,12,0.5294117647058824,0.3684210526315789,0.825,27,8,19,14,12,5,9,12,-5,9.0,1,94.0,0.5294117647058824,0.3684210526315789,0.825
224,6291297,Saint Louis,Away team,74.0,14,12,0.4745762711864407,0.2727272727272727,0.6,35,9,26,20,7,3,9,19,3,3.0,1,74.0,0.4745762711864407,0.2727272727272727,0.6
225,6291297,Rhode Island,Home team,71.0,11,12,0.46296296296296297,0.3157894736842105,0.625,33,8,25,12,4,3,11,17,-3,-3.0,0,71.0,0.46296296296296297,0.3157894736842105,0.625
226,6291544,New Hampshire,Away team,59.0,4,12,0.3559322033898305,0.14285714285714285,0.8666666666666667,41,11,30,10,8,5,15,14,3,-7.0,0,68.0,0.40018832391713743,0.27976190476190477,0.8857142857142857
227,6291544,Vermont,Home team,66.0,1,12,0.41379310344827586,0.2692307692307692,0.6875,36,8,28,14,11,3,10,13,-3,7.0,1,70.5,0.4250783699059561,0.2596153846153846,0.703125
228,6291263,Canisius,Away team,77.0,9,12,0.5483870967741935,0.2777777777777778,0.5714285714285714,35,9,26,15,10,6,12,16,1,16.0,1,77.0,0.5483870967741935,0.2777777777777778,0.5714285714285714
229,6291263,Mount St. Mary's,Home team,61.0,8,12,0.43636363636363634,0.42105263157894735,0.5,27,8,19,14,3,3,15,11,-1,-16.0,0,61.0,0.43636363636363634,0.42105263157894735,0.5
230,6291545,Bryant,Away team,70.0,3,12,0.46875,0.20833333333333334,0.3333333333333333,35,7,28,10,7,9,13,22,1,-7.0,0,77.0,0.5252840909090909,0.4276960784313726,0.5757575757575758
231,6291545,UMass-Lowell,Home team,77.0,2,12,0.417910447761194,0.3157894736842105,0.6521739130434783,46,13,33,12,8,2,11,15,-1,7.0,1,85.5,0.4408392818516115,0.3502024291497976,0.6486676016830295
232,6290551,Lamar,Away team,57.0,4,12,0.3617021276595745,0.3103448275862069,0.6363636363636364,34,11,23,13,3,4,17,17,3,-19.0,0,64.0,0.3951367781155015,0.24892241379310345,0.7943722943722944
233,6290551,McNeese,Home team,76.0,1,12,0.5178571428571429,0.23076923076923078,0.6,32,10,22,11,10,1,6,21,-3,19.0,1,76.0,0.5178571428571429,0.23076923076923078,0.6
234,6289735,Milwaukee,Away team,76.0,6,12,0.4393939393939394,0.21052631578947367,0.7368421052631579,37,12,25,18,3,4,7,23,5,-7.0,0,84.0,0.4890834575260805,0.23370927318295737,0.7645676691729323
235,6289735,Oakland,Home team,83.0,1,12,0.43548387096774194,0.36363636363636365,0.7777777777777778,41,13,28,17,5,11,7,15,-5,7.0,1,77.33333333333333,0.44400486914181375,0.33985011404366244,0.8036433172302737
236,6290056,Stony Brook,Away team,79.0,7,12,0.43283582089552236,0.42857142857142855,0.5,37,7,30,9,6,3,7,17,6,-3.0,0,77.0,0.43469043670536206,0.4086309523809524,0.7072192513368984
237,6290056,Charleston,Home team,82.0,1,12,0.43283582089552236,0.43333333333333335,0.6470588235294118,46,12,34,16,6,2,9,15,-6,3.0,1,82.5,0.4703861644160151,0.37575757575757573,0.7850678733031675
238,6291097,Miami (FL),Away team,65.0,14,12,0.38028169014084506,0.2413793103448276,0.5714285714285714,36,16,20,12,7,2,6,11,3,-16.0,0,65.0,0.38028169014084506,0.2413793103448276,0.5714285714285714
239,6291097,Boston College,Home team,81.0,11,12,0.49206349206349204,0.3548387096774194,0.8888888888888888,43,12,31,14,4,2,11,10,-3,16.0,1,81.0,0.49206349206349204,0.3548387096774194,0.8888888888888888
240,6291546,Wagner,Away team,54.0,6,12,0.4489795918367347,0.13333333333333333,0.5714285714285714,42,10,32,5,2,2,12,10,4,7.0,1,54.0,0.4489795918367347,0.13333333333333333,0.5714285714285714
241,6291546,Merrimack,Home team,47.0,2,12,0.2982456140350877,0.2631578947368421,1.0,27,8,19,12,5,2,9,14,-4,-7.0,0,60.0,0.3780748166713079,0.3010526315789474,0.9289044289044289
242,6291264,Manhattan,Away team,57.0,10,12,0.43478260869565216,0.38461538461538464,0.8571428571428571,31,6,25,13,5,5,12,16,3,-3.0,0,57.0,0.43478260869565216,0.38461538461538464,0.8571428571428571
243,6291264,Iona,Home team,60.0,7,12,0.38181818181818183,0.37037037037037035,0.5714285714285714,31,12,19,11,6,1,7,15,-3,3.0,1,60.0,0.38181818181818183,0.37037037037037035,0.5714285714285714
244,6290487,Sacramento St.,Away team,71.0,10,12,0.4090909090909091,0.4074074074074074,0.5,32,11,21,10,5,3,8,14,5,-3.0,0,72.33333333333333,0.41636363636363644,0.3536956870290204,0.7226262626262626
245,6290487,Montana St.,Home team,74.0,5,12,0.49122807017543857,0.4074074074074074,0.875,37,6,31,12,5,7,12,13,-5,3.0,1,82.5,0.5223997493734336,0.4444444444444444,0.8819444444444444
246,6290180,Gonzaga,Away team,60.0,2,12,0.4444444444444444,0.18181818181818182,0.7142857142857143,22,5,17,17,5,4,7,18,1,-9.0,0,74.5,0.4763205828779599,0.36590909090909096,0.7049689440993789
247,6290180,Saint Mary's,Home team,69.0,1,12,0.47058823529411764,0.4,0.6818181818181818,39,12,27,15,6,2,13,14,-1,9.0,1,74.0,0.5031512605042017,0.3875,0.6186868686868687
248,6290552,Nicholls,Away team,81.0,3,12,0.48148148148148145,0.2777777777777778,0.7272727272727273,39,9,30,11,9,2,20,19,1,8.0,1,76.5,0.5207407407407407,0.4246031746031746,0.696969696969697
249,6290552,Texas A&M-CC,Home team,73.0,2,12,0.41379310344827586,0.3333333333333333,0.8095238095238095,29,6,23,15,11,3,17,28,-1,-8.0,0,73.0,0.41379310344827586,0.3333333333333333,0.8095238095238095
250,6291255,FIU,Away team,76.0,9,12,0.5357142857142857,0.5,0.625,23,5,18,16,10,3,12,16,1,9.0,1,76.0,0.5357142857142857,0.5,0.625
251,6291255,Jacksonville St.,Home team,67.0,8,12,0.4909090909090909,0.3333333333333333,0.5,36,13,23,14,3,6,15,12,-1,-9.0,0,67.0,0.4909090909090909,0.3333333333333333,0.5
252,6290455,Denver,Away team,68.0,7,12,0.38235294117647056,0.3055555555555556,0.5,38,8,30,13,7,3,7,22,6,-8.0,0,65.0,0.38538748832866476,0.3049169859514687,0.5235294117647059
253,6290455,South Dakota St.,Home team,76.0,1,12,0.4642857142857143,0.391304347826087,0.6818181818181818,42,6,36,14,3,1,9,10,-6,8.0,1,71.33333333333333,0.4842687074829932,0.3985829307568438,0.7530303030303029
254,6291265,Siena,Away team,65.0,11,12,0.46296296296296297,0.25,1.0,27,7,20,12,7,0,13,16,5,-2.0,0,65.0,0.46296296296296297,0.25,1.0
255,6291265,Niagara,Home team,67.0,6,12,0.52,0.30434782608695654,0.6153846153846154,26,7,19,18,7,2,13,12,-5,2.0,1,67.0,0.52,0.30434782608695654,0.6153846153846154
256,6290488,Idaho St.,Away team,58.0,8,12,0.4,0.35714285714285715,0.75,29,10,19,7,5,2,10,14,5,-14.0,0,69.66666666666667,0.43210445468509984,0.3253968253968254,0.7333333333333334
257,6290488,Montana,Home team,72.0,3,12,0.5531914893617021,0.4,0.8,26,3,23,14,3,3,10,13,-5,14.0,1,79.5,0.5311411992263055,0.3666666666666667,0.7666666666666666
258,6291291,Saint Joseph's,Away team,64.0,9,13,0.45098039215686275,0.37037037037037035,0.8,28,7,21,14,6,4,12,12,1,7.0,1,64.0,0.45098039215686275,0.37037037037037035,0.8
